"X_5_digit_ntd_id","Agency","City","State","UPT","MILES","NTD ID","Mode","Agency Name","Bio-Diesel","Bunker Fuel","C Natural Gas","Diesel Fuel","Electric Battery","Electric Propulsion","Ethanol","Methonal","Gasoline","Hydrogen","Kerosene","Liquified Nat Gas","Liquified Petroleum Gas","CO2_MWh","primary_source","electricity_price_MWh","generation_MWh","abbreviation","Diesel_Emissions","Gasoline_Emissions","CNG_Emissions","LPG_Emissions","Bunker_Emissions","Ethanol_Emissions","Electric_Emissions","Total_Emissions","Emissions_per_UPT","Emissions_per_Mile","Agency_Size","Car_Emissions","Emissions_Avoided"
1,"King County, dba: King County Metro","Seattle","WA",78886848,301530502,1,"Demand Response","King County",0,0,0,17880,0,0,0,0,940728,0,0,0,292568,292,"Hydroelectric",95.8,102960605,"WA",400512,18438268.8,0,3715613.6,0,0,0,22554394.4,0.285908170649688,0.0747997109758402,"Medium",236399913.568,213845519.168
1,"King County, dba: King County Metro","Seattle","WA",78886848,301530502,1,"Unknown","King County",208441,0,0,5591,0,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",125238.4,0,0,0,0,0,0,125238.4,0.00158757008519342,0.000415342392127215,"Medium",236399913.568,236274675.168
1,"King County, dba: King County Metro","Seattle","WA",78886848,301530502,1,"Motor Bus","King County",396458,0,0,7049403,2411807,0,0,0,126689,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",157906627.2,2483104.4,0,0,0,0,0,160389731.6,2.03316187255954,0.531918762898488,"Medium",236399913.568,76010181.968
1,"King County, dba: King County Metro","Seattle","WA",78886848,301530502,1,"Unknown","King County",0,0,0,0,0,2122439,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,0,0,0,0,0,619752188,619752188,7.85621689435481,2.0553548774976,"Medium",236399913.568,-383352274.432
1,"King County, dba: King County Metro","Seattle","WA",78886848,301530502,1,"Trolleybus","King County",0,0,0,0,0,13113330,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,0,0,0,0,0,3829092360,3829092360,48.539046204508,12.6988557860723,"Medium",236399913.568,-3592692446.432
1,"King County, dba: King County Metro","Seattle","WA",78886848,301530502,1,"Vanpool","King County",0,0,0,0,0,0,0,0,379932,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,7446667.2,0,0,0,0,0,7446667.2,0.0943968150432376,0.0246962318923211,"Medium",236399913.568,228953246.368
2,"Spokane Transit Authority","Spokane","WA",9403739,46318134,2,"Demand Response","Spokane Transit Authority",0,0,0,131642,0,0,0,0,152360,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",2948780.8,2986256,0,0,0,0,0,5935036.8,0.631135849261661,0.128136353679533,"Medium",36313417.056,30378380.256
2,"Spokane Transit Authority","Spokane","WA",9403739,46318134,2,"Motor Bus","Spokane Transit Authority",0,0,0,1335531,1202138,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",29915894.4,0,0,0,0,0,0,29915894.4,3.18127655393243,0.6458786616922,"Medium",36313417.056,6397522.656
2,"Spokane Transit Authority","Spokane","WA",9403739,46318134,2,"Vanpool","Spokane Transit Authority",0,0,0,0,0,0,0,0,56463,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,1106674.8,0,0,0,0,0,1106674.8,0.117684550794104,0.0238929055302616,"Medium",36313417.056,35206742.256
3,"Pierce County Transportation Benefit Area Authority, dba: Pierce Transit","Lakewood","WA",6792245,40362320,3,"Demand Response","Pierce County Transportation Benefit Area Authority",0,0,16539,0,0,0,0,0,319560,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,6263376,193506.3,0,0,0,0,6456882.3,0.950625647337515,0.15997302186792,"Medium",31644058.88,25187176.58
3,"Pierce County Transportation Benefit Area Authority, dba: Pierce Transit","Lakewood","WA",6792245,40362320,3,"Motor Bus","Pierce County Transportation Benefit Area Authority",0,0,1036567,996,265806,0,0,0,56,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",22310.4,1097.6,12127833.9,0,0,0,0,12151241.9,1.78898757332811,0.301054099467028,"Medium",31644058.88,19492816.98
3,"Pierce County Transportation Benefit Area Authority, dba: Pierce Transit","Lakewood","WA",6792245,40362320,3,"Vanpool","Pierce County Transportation Benefit Area Authority",0,0,0,0,0,0,0,0,204380,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,4005848,0,0,0,0,0,4005848,0.589767889703625,0.0992472186930781,"Medium",31644058.88,27638210.88
5,"City of Everett, dba: Everett Transit","Everett","WA",1404970,5193721,5,"Demand Response","City of Everett",0,0,0,0,0,0,0,0,68222,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,1337151.2,0,0,0,0,0,1337151.2,0.951729360769269,0.257455338860135,"Medium",4071877.264,2734726.064
5,"City of Everett, dba: Everett Transit","Everett","WA",1404970,5193721,5,"Motor Bus","City of Everett",0,0,0,220672,1043955,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",4943052.8,0,0,0,0,0,0,4943052.8,3.51826216929899,0.95173629850352,"Medium",4071877.264,-871175.535999999
6,"City of Yakima, dba: Yakima Transit","Yakima","WA",646711,3435365,6,"Cable Car","City of Yakima",0,0,0,19140,0,0,0,0,3337,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",428736,65405.2,0,0,0,0,0,494141.2,0.764083493245051,0.143839504681453,"Small",2693326.16,2199184.96
6,"City of Yakima, dba: Yakima Transit","Yakima","WA",646711,3435365,6,"Demand Response","City of Yakima",0,0,0,0,0,0,0,0,33001,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,646819.6,0,0,0,0,0,646819.6,1.00016792663183,0.188282642455751,"Small",2693326.16,2046506.56
6,"City of Yakima, dba: Yakima Transit","Yakima","WA",646711,3435365,6,"Motor Bus","City of Yakima",0,0,0,154538,0,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",3461651.2,0,0,0,0,0,0,3461651.2,5.35270190239535,1.00765164691379,"Small",2693326.16,-768325.04
7,"Lane Transit District","Eugene","OR",6311613,22779952,7,"Demand Response","Lane Transit District",0,0,0,0,0,0,0,0,94756,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,1857217.6,0,0,0,0,0,1857217.6,0.294254036171102,0.0815286002358565,"Medium",17859482.368,16002264.768
7,"Lane Transit District","Eugene","OR",6311613,22779952,7,"Motor Bus","Lane Transit District",0,0,0,450303,920696,0,0,0,5806,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",10086787.2,113797.6,0,0,0,0,0,10200584.8,1.61616132041049,0.447787809210485,"Medium",17859482.368,7658897.568
7,"Lane Transit District","Eugene","OR",6311613,22779952,7,"Rapid Bus","Lane Transit District",212371,0,0,0,0,0,0,0,0,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,0,0,0,0,0,0,0,0,0,"Medium",17859482.368,17859482.368
7,"Lane Transit District","Eugene","OR",6311613,22779952,7,"Vanpool","Lane Transit District",0,0,0,0,0,0,0,0,4744,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,92982.4,0,0,0,0,0,92982.4,0.0147319552070129,0.00408176452698408,"Medium",17859482.368,17766499.968
8,"Tri-County Metropolitan Transportation District of Oregon, dba: TriMet","Portland","OR",57442650,231430380,8,"Demand Response","Tri-County Metropolitan Transportation District of Oregon",443005,0,0,0,0,0,0,0,0,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,0,0,0,0,0,0,0,0,0,"Medium",181441417.92,181441417.92
8,"Tri-County Metropolitan Transportation District of Oregon, dba: TriMet","Portland","OR",57442650,231430380,8,"Light Rail","Tri-County Metropolitan Transportation District of Oregon",0,0,0,0,0,51428218,0,0,0,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,0,0,0,0,0,17691306992,17691306992,307.982082860035,76.4433217108316,"Medium",181441417.92,-17509865574.08
8,"Tri-County Metropolitan Transportation District of Oregon, dba: TriMet","Portland","OR",57442650,231430380,8,"Motor Bus","Tri-County Metropolitan Transportation District of Oregon",0,0,0,0,597269,0,0,0,0,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,0,0,0,0,0,0,0,0,0,"Medium",181441417.92,181441417.92
11,"Valley Regional Transit","Meridian","ID",1096198,4478664,11,"Demand Response","Valley Regional Transit",0,0,45006,0,0,0,0,0,21373,0,0,0,0,370,"Hydroelectric",90.8,17842446,"ID",0,418910.8,526570.2,0,0,0,0,945481,0.862509327694449,0.211107821439608,"Medium",3511272.576,2565791.576
11,"Valley Regional Transit","Meridian","ID",1096198,4478664,11,"Motor Bus","Valley Regional Transit",0,0,384903,0,375953,0,0,0,0,0,0,0,0,370,"Hydroelectric",90.8,17842446,"ID",0,0,4503365.1,0,0,0,0,4503365.1,4.10816759381061,1.00551528312908,"Medium",3511272.576,-992092.523999999
12,"Municipality of Anchorage","Anchorage","AK",3117877,20591368,12,"Demand Response","Municipality of Anchorage",0,0,0,0,0,0,0,0,130655,0,0,0,0,1180,"Natural gas",214.1,6717825,"AK",0,2560838,0,0,0,0,0,2560838,0.821340290203879,0.124364636676883,"Medium",16143632.512,13582794.512
12,"Municipality of Anchorage","Anchorage","AK",3117877,20591368,12,"Motor Bus","Municipality of Anchorage",0,0,0,562482,0,0,0,0,29582,0,0,0,0,1180,"Natural gas",214.1,6717825,"AK",12599596.8,579807.2,0,0,0,0,0,13179404,4.22704423554874,0.640045090738993,"Medium",16143632.512,2964228.512
12,"Municipality of Anchorage","Anchorage","AK",3117877,20591368,12,"Vanpool","Municipality of Anchorage",0,0,0,0,0,0,0,0,94553,0,0,0,0,1180,"Natural gas",214.1,6717825,"AK",0,1853238.8,0,0,0,0,0,1853238.8,0.594391247634207,0.0900007614841326,"Medium",16143632.512,14290393.712
16,"City of Longview, dba: RiverCities Transit","Longview","WA",274804,1040117,16,"Cable Car","City of Longview",0,0,0,0,0,0,0,0,880,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,17248,0,0,0,0,0,17248,0.0627647341377855,0.01658274982526,"Small",815451.728,798203.728
16,"City of Longview, dba: RiverCities Transit","Longview","WA",274804,1040117,16,"Demand Response","City of Longview",0,0,0,0,0,0,0,0,9665,0,0,0,22719,292,"Hydroelectric",95.8,102960605,"WA",0,189434,0,288531.3,0,0,0,477965.3,1.73929527954469,0.459530322069536,"Small",815451.728,337486.428
16,"City of Longview, dba: RiverCities Transit","Longview","WA",274804,1040117,16,"Motor Bus","City of Longview",71768,0,0,0,0,0,0,0,3766,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,73813.6,0,0,0,0,0,73813.6,0.268604532685114,0.0709666316385561,"Small",815451.728,741638.128
18,"Ben Franklin Transit","Richland","WA",3178377,24325382,18,"Demand Response","Ben Franklin Transit",0,0,0,0,0,0,0,0,332007,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,6507337.2,0,0,0,0,0,6507337.2,2.04737738789325,0.267512230640407,"Medium",19071099.488,12563762.288
18,"Ben Franklin Transit","Richland","WA",3178377,24325382,18,"Motor Bus","Ben Franklin Transit",0,0,0,691401,0,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",15487382.4,0,0,0,0,0,0,15487382.4,4.87273297031787,0.636675814587413,"Medium",19071099.488,3583717.088
18,"Ben Franklin Transit","Richland","WA",3178377,24325382,18,"Vanpool","Ben Franklin Transit",0,0,0,0,0,0,0,0,116354,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,2280538.4,0,0,0,0,0,2280538.4,0.717516644501266,0.0937513910367369,"Medium",19071099.488,16790561.088
19,"Intercity Transit","Olympia","WA",3898995,24528110,19,"Cable Car","Intercity Transit",0,0,0,47506,0,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",1064134.4,0,0,0,0,0,0,1064134.4,0.272925305110676,0.0433842803216391,"Medium",19230038.24,18165903.84
19,"Intercity Transit","Olympia","WA",3898995,24528110,19,"Demand Response","Intercity Transit",0,0,0,57720,0,0,0,0,23744,0,0,0,75626,292,"Hydroelectric",95.8,102960605,"WA",1292928,465382.4,0,960450.2,0,0,0,2718760.6,0.697297790840973,0.110842645438234,"Medium",19230038.24,16511277.64
19,"Intercity Transit","Olympia","WA",3898995,24528110,19,"Motor Bus","Intercity Transit",0,0,0,556132,0,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",12457356.8,0,0,0,0,0,0,12457356.8,3.19501738268451,0.507880827344626,"Medium",19230038.24,6772681.44
19,"Intercity Transit","Olympia","WA",3898995,24528110,19,"Vanpool","Intercity Transit",0,0,0,0,0,0,0,0,146336,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,2868185.6,0,0,0,0,0,2868185.6,0.735621769199499,0.116934635404032,"Medium",19230038.24,16361852.64
20,"Kitsap County Public Transportation Benefit Area Authority, dba: Kitsap Transit","Bremerton","WA",2739131,24094434,20,"Demand Response","Kitsap County Public Transportation Benefit Area Authority",2098,0,0,19117,0,0,0,0,2892,0,0,0,228158,292,"Hydroelectric",95.8,102960605,"WA",428220.8,56683.2,0,2897606.6,0,0,0,3382510.6,1.23488456740477,0.140385559586085,"Medium",18890036.256,15507525.656
20,"Kitsap County Public Transportation Benefit Area Authority, dba: Kitsap Transit","Bremerton","WA",2739131,24094434,20,"Unknown","Kitsap County Public Transportation Benefit Area Authority",0,0,0,1422008,0,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",31852979.2,0,0,0,0,0,0,31852979.2,11.6288630226156,1.32200570472002,"Medium",18890036.256,-12962942.944
20,"Kitsap County Public Transportation Benefit Area Authority, dba: Kitsap Transit","Bremerton","WA",2739131,24094434,20,"Motor Bus","Kitsap County Public Transportation Benefit Area Authority",157870,0,0,331278,114159,0,0,0,0,0,0,0,8232,292,"Hydroelectric",95.8,102960605,"WA",7420627.2,0,0,104546.4,0,0,0,7525173.6,2.74728503309991,0.31231999888439,"Medium",18890036.256,11364862.656
20,"Kitsap County Public Transportation Benefit Area Authority, dba: Kitsap Transit","Bremerton","WA",2739131,24094434,20,"Vanpool","Kitsap County Public Transportation Benefit Area Authority",0,0,0,0,0,0,0,0,33931,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,665047.6,0,0,0,0,0,665047.6,0.242795105454978,0.0276017108349588,"Medium",18890036.256,18224988.656
21,"Whatcom Transportation Authority","Bellingham","WA",3724696,11921726,21,"Demand Response","Whatcom Transportation Authority",0,0,0,0,0,0,0,0,91010,0,0,0,107497,292,"Hydroelectric",95.8,102960605,"WA",0,1783796,0,1365211.9,0,0,0,3149007.9,0.845440245324719,0.264140267944424,"Medium",9346633.184,6197625.284
21,"Whatcom Transportation Authority","Bellingham","WA",3724696,11921726,21,"Motor Bus","Whatcom Transportation Authority",0,0,0,418590,132093,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",9376416,0,0,0,0,0,0,9376416,2.51736410166091,0.78649819665374,"Medium",9346633.184,-29782.8159999996
21,"Whatcom Transportation Authority","Bellingham","WA",3724696,11921726,21,"Vanpool","Whatcom Transportation Authority",0,0,0,0,0,0,0,0,10131,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,198567.6,0,0,0,0,0,198567.6,0.053311089012365,0.0166559439463715,"Medium",9346633.184,9148065.584
23,"City of Seattle, dba: Seattle Center Monorail","Seattle","WA",2134977,1921479,23,"Unknown","City of Seattle",0,0,0,0,0,505636,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,0,0,0,0,0,147645712,147645712,69.1556452364592,76.839617815235,"Medium",1506439.536,-146139272.464
24,"Clark County Public Transportation Benefit Area Authority, dba: C-TRAN","Vancouver","WA",4492306,19621461,24,"Demand Response","Clark County Public Transportation Benefit Area Authority",0,0,0,167984,0,0,0,0,6189,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",3762841.6,121304.4,0,0,0,0,0,3884146,0.864621866809607,0.197953964793957,"Medium",15383225.424,11499079.424
24,"Clark County Public Transportation Benefit Area Authority, dba: C-TRAN","Vancouver","WA",4492306,19621461,24,"Motor Bus","Clark County Public Transportation Benefit Area Authority",0,0,0,802468,202348,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",17975283.2,0,0,0,0,0,0,17975283.2,4.00134879502866,0.916103199450846,"Medium",15383225.424,-2592057.776
24,"Clark County Public Transportation Benefit Area Authority, dba: C-TRAN","Vancouver","WA",4492306,19621461,24,"Vanpool","Clark County Public Transportation Benefit Area Authority",0,0,0,0,0,0,0,0,10024,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,196470.4,0,0,0,0,0,196470.4,0.0437348657905316,0.0100130362361906,"Medium",15383225.424,15186755.024
25,"Salem Area Mass Transit District, dba: Salem-Keizer Transit or Cherriots","Salem","OR",3027255,11246133,25,"Demand Response","Salem Area Mass Transit District",0,0,0,0,0,0,0,0,86646,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,1698261.6,0,0,0,0,0,1698261.6,0.560990600395408,0.151008493319437,"Medium",8816968.272,7118706.672
25,"Salem Area Mass Transit District, dba: Salem-Keizer Transit or Cherriots","Salem","OR",3027255,11246133,25,"Motor Bus","Salem Area Mass Transit District",297696,0,364746,0,0,0,0,0,19941,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,390843.6,4267528.2,0,0,0,0,4658371.8,1.53881050654801,0.414219874511532,"Medium",8816968.272,4158596.472
25,"Salem Area Mass Transit District, dba: Salem-Keizer Transit or Cherriots","Salem","OR",3027255,11246133,25,"Vanpool","Salem Area Mass Transit District",0,0,0,0,0,0,0,0,28243,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,553562.8,0,0,0,0,0,553562.8,0.182859653382355,0.0492225016367848,"Medium",8816968.272,8263405.472
28,"County of Pierce, dba: Pierce County Ferry","Tacoma","WA",446539,1762277,28,"Unknown","County of Pierce",0,0,0,178238,0,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",3992531.2,0,0,0,0,0,0,3992531.2,8.94105822783676,2.26555257771622,"Small",1381625.168,-2610906.032
29,"Snohomish County Public Transportation Benefit Area Corporation, dba: Community Transit","Everett","WA",7146008,58898665,29,"Cable Car","Snohomish County Public Transportation Benefit Area Corporation",11595,0,0,595542,0,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",13340140.8,0,0,0,0,0,0,13340140.8,1.86679623084665,0.22649309284005,"Medium",46176553.36,32836412.56
29,"Snohomish County Public Transportation Benefit Area Corporation, dba: Community Transit","Everett","WA",7146008,58898665,29,"Demand Response","Snohomish County Public Transportation Benefit Area Corporation",0,0,0,0,1343,0,0,0,200012,0,0,0,4273,292,"Hydroelectric",95.8,102960605,"WA",0,3920235.2,0,54267.1,0,0,0,3974502.3,0.556184977682645,0.0674803461165037,"Medium",46176553.36,42202051.06
29,"Snohomish County Public Transportation Benefit Area Corporation, dba: Community Transit","Everett","WA",7146008,58898665,29,"Motor Bus","Snohomish County Public Transportation Benefit Area Corporation",80345,0,0,1526558,0,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",34194899.2,0,0,0,0,0,0,34194899.2,4.78517505158125,0.580571719240156,"Medium",46176553.36,11981654.16
29,"Snohomish County Public Transportation Benefit Area Corporation, dba: Community Transit","Everett","WA",7146008,58898665,29,"Vanpool","Snohomish County Public Transportation Benefit Area Corporation",0,0,0,0,0,0,0,0,123886,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,2428165.6,0,0,0,0,0,2428165.6,0.339793294381982,0.0412261568237582,"Medium",46176553.36,43748387.76
34,"Rogue Valley Transportation District","Medford","OR",875282,4236166,34,"Demand Response","Rogue Valley Transportation District",0,0,0,0,0,0,0,0,38312,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,750915.2,0,0,0,0,0,750915.2,0.857912307119306,0.177262930678354,"Small",3321154.144,2570238.944
34,"Rogue Valley Transportation District","Medford","OR",875282,4236166,34,"Motor Bus","Rogue Valley Transportation District",0,0,249852,31697,0,0,0,0,0,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",710012.8,0,2923268.4,0,0,0,0,3633281.2,4.15098356872414,0.857681497844985,"Small",3321154.144,-312127.055999999
35,"Washington State Ferries","Olympia","WA",18241119,131769108,35,"Unknown","Washington State Ferries",1320226,0,0,14012522,0,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",313880492.8,0,0,0,0,0,0,313880492.8,17.2073047053747,2.38204915828982,"Medium",103306980.672,-210573512.128
40,"Central Puget Sound Regional Transit Authority, dba: Sound Transit","Seattle","WA",37571636,346306031,40,"Cable Car","Central Puget Sound Regional Transit Authority",517602,0,355175,1802820,0,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",40383168,0,4155547.5,0,0,0,0,44538715.5,1.18543455227768,0.12861085719873,"Medium",271503928.304,226965212.804
40,"Central Puget Sound Regional Transit Authority, dba: Sound Transit","Seattle","WA",37571636,346306031,40,"Commuter Rail","Central Puget Sound Regional Transit Authority",0,0,0,1227003,0,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",27484867.2,0,0,0,0,0,0,27484867.2,0.731532350627479,0.0793658346654667,"Medium",271503928.304,244019061.104
40,"Central Puget Sound Regional Transit Authority, dba: Sound Transit","Seattle","WA",37571636,346306031,40,"Light Rail","Central Puget Sound Regional Transit Authority",0,0,0,0,0,40633197,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,0,0,0,0,0,11864893524,11864893524,315.793901654961,34.2612962579332,"Medium",271503928.304,-11593389595.696
40,"Central Puget Sound Regional Transit Authority, dba: Sound Transit","Seattle","WA",37571636,346306031,40,"Unknown","Central Puget Sound Regional Transit Authority",0,0,0,0,0,641116,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,0,0,0,0,0,187205872,187205872,4.98263828596657,0.540579300508919,"Medium",271503928.304,84298056.304
41,"Alaska Railroad Corporation","Anchorage","AK",225434,27930710,41,"Unknown","Alaska Railroad Corporation",0,0,0,973495,0,0,0,0,0,0,0,0,0,1180,"Natural gas",214.1,6717825,"AK",21806288,0,0,0,0,0,0,21806288,96.7302536440821,0.780728023025551,"Small",21897676.64,91388.6400000006
43,"Chelan Douglas PTBA , dba: Link Transit","Wenatchee","WA",1113038,9761540,43,"Demand Response","Chelan Douglas PTBA",0,0,0,0,3761,0,0,0,55414,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,1086114.4,0,0,0,0,0,1086114.4,0.975810709068334,0.111264657011086,"Medium",7653047.36,6566932.96
43,"Chelan Douglas PTBA , dba: Link Transit","Wenatchee","WA",1113038,9761540,43,"Motor Bus","Chelan Douglas PTBA",0,0,0,135184,1341349,0,0,0,82298,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",3028121.6,1613040.8,0,0,0,0,0,4641162.4,4.16981486705755,0.475453914034056,"Medium",7653047.36,3011884.96
43,"Chelan Douglas PTBA , dba: Link Transit","Wenatchee","WA",1113038,9761540,43,"Vanpool","Chelan Douglas PTBA",0,0,0,0,0,0,0,0,7147,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,140081.2,0,0,0,0,0,140081.2,0.125854822566705,0.0143503176752848,"Medium",7653047.36,7512966.16
44,"Skagit Transit","Burlington","WA",573848,7120242,44,"Cable Car","Skagit Transit",0,0,0,74965,0,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",1679216,0,0,0,0,0,0,1679216,2.92623830700813,0.235836928014525,"Small",5582269.728,3903053.728
44,"Skagit Transit","Burlington","WA",573848,7120242,44,"Demand Response","Skagit Transit",0,0,0,913,0,0,0,0,0,0,0,0,100477,292,"Hydroelectric",95.8,102960605,"WA",20451.2,0,0,1276057.9,0,0,0,1296509.1,2.25932494319053,0.182087785780315,"Small",5582269.728,4285760.628
44,"Skagit Transit","Burlington","WA",573848,7120242,44,"Motor Bus","Skagit Transit",0,0,0,188048,0,0,0,0,0,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",4212275.2,0,0,0,0,0,0,4212275.2,7.34040233650723,0.591591577926705,"Small",5582269.728,1369994.528
44,"Skagit Transit","Burlington","WA",573848,7120242,44,"Vanpool","Skagit Transit",0,0,0,0,0,0,0,0,31415,0,0,0,0,292,"Hydroelectric",95.8,102960605,"WA",0,615734,0,0,0,0,0,615734,1.07299145418299,0.086476555150794,"Small",5582269.728,4966535.728
46,"City of Wilsonville, dba: South Metro Area Regional Transit","Wilsonville","OR",185195,1207058,46,"Demand Response","City of Wilsonville",0,0,7493,0,0,0,0,0,4604,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,90238.4,87668.1,0,0,0,0,177906.5,0.960644185858149,0.1473885264834,"Small",946333.472,768426.972
46,"City of Wilsonville, dba: South Metro Area Regional Transit","Wilsonville","OR",185195,1207058,46,"Motor Bus","City of Wilsonville",0,0,22479,20153,204851,0,0,0,13812,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",451427.2,270715.2,263004.3,0,0,0,0,985146.7,5.31951024595696,0.816155230320333,"Small",946333.472,-38813.2279999999
46,"City of Wilsonville, dba: South Metro Area Regional Transit","Wilsonville","OR",185195,1207058,46,"Vanpool","City of Wilsonville",0,0,0,0,0,0,0,0,330,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,6468,0,0,0,0,0,6468,0.0349253489565053,0.00535848318804896,"Small",946333.472,939865.472
57,"Central Oregon Intergovernmental Council, dba: Cascades East Transit","Bend","OR",503039,3520617,57,"Cable Car","Central Oregon Intergovernmental Council",0,0,0,51658,0,0,0,0,11298,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",1157139.2,221440.8,0,0,0,0,0,1378580,2.74050322142021,0.391573408865548,"Small",2760163.728,1381583.728
57,"Central Oregon Intergovernmental Council, dba: Cascades East Transit","Bend","OR",503039,3520617,57,"Demand Response","Central Oregon Intergovernmental Council",0,0,0,0,0,0,0,0,41791,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,819103.6,0,0,0,0,0,819103.6,1.62831032981538,0.232659104923938,"Small",2760163.728,1941060.128
57,"Central Oregon Intergovernmental Council, dba: Cascades East Transit","Bend","OR",503039,3520617,57,"Motor Bus","Central Oregon Intergovernmental Council",0,0,0,39912,0,0,0,0,5425,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",894028.8,106330,0,0,0,0,0,1000358.8,1.98863070258966,0.284143035155486,"Small",2760163.728,1759804.928
58,"City of Portland, dba: Portland Streetcar","Portland","OR",3692695,4413873,58,"Unknown","City of Portland",0,0,0,0,0,2497870,0,0,0,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,0,0,0,0,0,859267280,859267280,232.693813055235,194.674219217454,"Medium",3460476.432,-855806803.568
58,"City of Portland, dba: Portland Streetcar","Portland","OR",3692695,4413873,58,"Streetcar","City of Portland",0,0,0,0,0,361200,0,0,0,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,0,0,0,0,0,124252800,124252800,33.6482704366323,28.1505154316855,"Medium",3460476.432,-120792323.568
376,"Ride Connection, Inc.","Portland","OR",164113,894584,376,"Demand Response","Ride Connection, Inc.",0,0,0,0,596,0,0,0,33048,0,0,0,0,344,"Hydroelectric",103.2,61691869,"OR",0,647740.8,0,0,0,0,0,647740.8,3.94691950058801,0.724069288071327,"Small",701353.856,53613.056
